UUID	Document Number	Doc_Year	QUOTE_TRANSCRIPTION	Common Name	ANCHOR	TYPE	URI	VOCAB_LABEL	LAT	LNG	Place_Type	Person_Gender	TAGS	Person_Named by	Role	Person_Job	COMMENTS
90ee7057-f6fa-4f5e-b705-6eaba11ab5e9	HCM 1703	1317	William Carbonel	William Carbonel	char-offset:930	PERSON							Witness		Witness		
90341406-21f7-41a3-bab9-d043f5dbe1cc	HCM 593	1307/8	William de Baysham	William de Baysham	char-offset:864	PERSON							Witness		Witness		
64bd0d44-876b-4571-a29a-d1b56614b5d6	HCM 1736	1305	William de Bereford	William de Bereford	char-offset:254	PERSON							Witness		Witness		
7aa24af4-481d-4b8a-ac61-4ca09d517bb6	HCM 589	1311	William de Bleegh(?)	William de Bleegh(?)	char-offset:327	PERSON							Witness		Witness		
b03dcc29-3cbb-4d2b-8f69-e0e86814839a	HCM 1311	1314	William de Brewos	William de Brewos	char-offset:39	PERSON							Principal				
af89b1cf-4d5b-4d68-8026-e3327c8b52a5	HCM 1313	1311	William de Brewosia	William de Brewos	char-offset:97	PERSON							Principal			lord of the honour of Brember and Gower	
c5c249af-29cb-4be1-a03c-c575f1c3e30e	HCM 1529	1315	Williem de Brewes'	William de Brewos	char-offset:30	PERSON							Principal				
753e7cbf-16f4-4447-ad38-5667c0c600ad	HCM 564	1315/6	William de Brompton	William de Brompton	char-offset:1360	PERSON							Witness		Witness		
dbac9f1a-b943-441b-bd64-5029c314bc57	HCM 2879	1317	William de Byspewalle	William de Byspewalle	char-offset:471	PERSON							Witness		Witness		
f316a333-e1e8-4853-bb3f-fd3f2dd46d33	HCM 680	1310	William de Calewe	William de Calewe	char-offset:294	PERSON							Witness		Witness		
4fa4f9b2-441b-4436-b98e-b4ed223e6886	HCM 2596	1310	William de Caple	William de Caple	char-offset:204	PERSON							Principal				
555e6c6c-ae8e-4d1e-ba91-9ac1ae61a243	HCM 1752	1311/2	William de Cirescestre	William de Cirescestre	char-offset:121	PERSON							Principal			goldsmith	
4d83631c-82eb-447d-bd13-26f8673f4015	HCM 201	1315	William de Clehungre	William de Clehungre	char-offset:263	PERSON							Witness		Witness		
5a9f1797-17c4-4f97-960b-9617d7a21edb	HCM 1657	1310/11	William de Clifford	William de Clifford	char-offset:491	PERSON							Witness		Witness		
45ab5f69-b8ec-453e-910e-bfc473622697	HCM 2665	1305	William de Foston'	William de Foston	char-offset:141	PERSON							Principal			chaplain, receiver of the dean and chapter of Hereford	receiver of the dean and chapter of Hereford
ecbadce1-2653-41c2-bafa-923656fbd684	HCM 2537	1307	William de Frome	William de Frome	char-offset:73	PERSON							Principal				
68aaace9-bfb0-432e-acf4-9fcdec685002	HCM 3180	1312	William de Frome	William de Frome	char-offset:1046	PERSON							Witness		Witness		
5c1f1e2b-e01c-4615-8d54-c15d2ecbe094	HCM 386	1305	William de Grandisono	William de Grandisono	char-offset:90	PERSON							Principal				
0ec947d0-0cc9-4f0e-b586-fb64900dfda4	HCM 2583	1306	William de Henouere	William de Henouere	char-offset:86	PERSON							Principal				
032777b9-cab4-423d-b2ef-f6fd01dc76ce	HCM 2584	1306	William de Henouere	William de Henouere	char-offset:76	PERSON							Principal				
126a902f-9d83-47a8-b505-27482adb33ba	HCM 2588	1307	William de Henouere	William de Henouere	char-offset:36	PERSON							Principal				
f9a73097-102f-4281-8313-c7aa819bac85	HCM 2589	1307	William de Henouere	William de Henouere	char-offset:40	PERSON							Principal				
20dd4d5c-3fdc-4ed6-bfae-a3362e547ae4	HCM 2590	1308	William de Henouere	William de Henouere	char-offset:36	PERSON							Principal				
17fb7bc9-4624-423f-9f97-88c9bdbf9454	HCM 2666	1305	William de henor'	William de Henouere	char-offset:58	PERSON							Principal				
80da086a-6f88-4e55-981b-d49437792893	HCM 2675	1311	William de Henor	William de Henouere	char-offset:115	PERSON							Dead				
8884c176-bf2d-4ead-8e57-e8db2843d4d9	HCM 758	1314	William de Knapeton	William de Knapeton	char-offset:171	PERSON							Principal			canon of the cathedral church of Hereford	
75d860eb-33f3-4e19-b931-0b5a149daa5e	HCM 1417	1305	William de Kyngescote	William de Kyngescote	char-offset:409	PERSON							Witness		Witness	canon of Hereford	
fe6fe04e-10cb-497c-ade8-0cf78b005130	HCM 287	1315/6	William de la Walle	William de la Walle	char-offset:471	PERSON							Witness		Witness		
87575198-7b74-4919-b503-ab11a3b7be7f	HCM 3180	1312	William de la Wode	William de la Wode	char-offset:1026	PERSON							Witness		Witness		
66d7b921-5af0-4a7f-a4b0-77305d1e1a59	HCM 1851	1308	William de Maldon’	William de Maldon’	char-offset:68	PERSON							Scribe			notary public	
29045ee1-f965-48a0-952a-f22f42398bcc	HCM 469	1305	William de Mortuo Mari	William de Mortuo Mari	char-offset:60	PERSON							Principal				
cb493a49-83d6-4e0d-aedc-71bd432f00ec	HCM 1752	1311/2	William de Orletone	William de Orleton	char-offset:816	PERSON							Witness		Witness		
4bad5619-6fbe-408b-ba05-532ce191ec47	HCM 2096	1315	William de Orleton	William de Orleton	char-offset:4089	PERSON							Witness		Witness	bailiffs of the king of England	
ff3bca60-d5ba-4eb5-9ab0-7b0e97d837c5	HCM 1734	1317	William de Preston	William de Preston	char-offset:46	PERSON							Principal				
a4efc79c-5e6e-4dad-bdcc-2ac3cb5a8240	HCM 1657	1310/11	William de Pydesmore	William de Pydesmore	char-offset:552	PERSON							Witness		Witness		
6745f558-4aa5-4a71-a173-461a7a9ca2df	HCM 352	1315	William de Shyreburn	William de Shyreburn	char-offset:581	PERSON							Witness		Witness		
cb257b23-3e58-4b92-8b64-28c0480aa795	HCM 2464	1317	William de Staunton	William de Staundon	char-offset:540	PERSON										Medipernor	Medipernor(?)
a521cf0f-3c6b-4c81-b671-d11a911689a9	HCM 755	1317	William de Staundon	William de Staundon	char-offset:1330	PERSON							Witness		Witness		
11c4253d-e388-47e6-9da1-8b101241419f	HCM 2879	1317	William de Stretton	William de Stretton	char-offset:400	PERSON							Witness		Witness		
568fa0fb-fac1-41f8-a8c0-936a9836b8fb	HCM 758	1314	William de Stretton	William de Stretton	char-offset:781	PERSON							Witness		Witness	clerks of the diocese of Hereford	
a28bd87d-82e8-4fae-b5fd-245f2dec05c4	HCM 773	1311/2	William de Trilleck	William de Trilleck	char-offset:844	PERSON							Scribe		Witness		
19429b10-eb63-41b1-8d5a-9e4a194415b7	HCM 1622	1307	William de Wanetyng	William de Wanetyng	char-offset:148	PERSON							Principal				is William de Wanetyng NOT a citizen of Salisbury like Reginald?; check to see if there's a typo (should it have been Citizens plural?)
5c27a0d6-35e5-4bb3-8335-b2c2fb6c7393	HCM 1489	1308	William de Welynton	William de Welynton	char-offset:886	PERSON							Witness		Witness		
6a563848-65f2-4fb1-8cbb-8c9852291544	HCM 203	1311	William de Welynton	William de Welynton	char-offset:625	PERSON							Witness		Witness		
1dd86f05-410f-4208-bcb8-6aec8123ab17	HCM 2873	1311	William de Welynton	William de Welynton	char-offset:654	PERSON							Witness		Witness		
b78e7d4e-f8b2-41d0-815d-48992b0509c1	HCM 406	1308	William de Welinton	William de Welynton	char-offset:251	PERSON							Witness		Witness		
a2181791-6aa0-44da-b2a4-b75bfb0693dc	HCM 773	1311/2	William de Welintone	William de Welynton	char-offset:753	PERSON							Witness		Witness		
f16d52cc-b92c-44bf-9a00-adf38a3c2f81	HCM 1489	1308	William Godknave	William Godknave	char-offset:743	PERSON							Witness		Witness		
2bf67412-2aaa-42f1-999b-6271a382cc00	HCM 1752	1311/2	William Godknave	William Godknave	char-offset:780	PERSON							Witness		Witness		
86ea4617-1fd7-4b3c-a16a-11dc5bd4e25b	HCM 1974	1304/5	William Godknave	William Godknave	char-offset:480	PERSON							Witness		Witness		
7d773163-349e-4bf3-8185-ac0bb9cecb7a	HCM 1485	circa 1314	William Hamelyn	William Hamelyn	char-offset:594	PERSON							Witness		Witness		
c6f513c4-f49d-474c-bb34-36f1e9f37009	HCM 203	1311	William Hamelyn	William Hamelyn	char-offset:596	PERSON							Witness		Witness		
b54cfc99-bd1a-4b64-9445-b677b65874b7	HCM 469	1305	William Hamelyn	William Hamelyn	char-offset:326	PERSON							Witness		Witness		
5de02422-e270-4e1a-aefb-3a0e43094689	HCM 385	1st half of 14th cent.	William Hathewy	William Hathewy	char-offset:389	PERSON							Witness		Witness		
a8679bbc-5fe8-4f28-9455-f93acf838f37	HCM 386	1305	William Hathewy	William Hathewy	char-offset:494	PERSON							Scribe		Witness		
c1911a2e-32b4-4529-b6b3-785f10e177da	HCM 1441	1305	William	William	char-offset:130	PERSON							Principal			archdeacon of Aran in the church of Comminges, papal chaplain	
3fbe9f43-6f1c-4b7e-86b1-d580df198b29	HCM 1442	1306	William	William	char-offset:64	PERSON							Principal			archdeacon of Aran in the church of Comminges, papal chaplain and envoy in England	
89e4e4d4-844a-4370-82e0-d1f4996cbb8f	HCM 218	1311	William	William	char-offset:475	PERSON							Present				
3119967e-7bb4-4f38-9873-f85924ce3def	HCM 290	1312/3	William	William	char-offset:139	PERSON							Principal				
f0cc88a3-b132-422e-978f-8adf3cce5fc5	HCM 1736	1305	William Howard	William Howard	char-offset:310	PERSON							Witness		Witness		
93049043-31d1-4c9e-9e57-1c7ced1b162c	HCM 1485	circa 1314	William in le Hale	William in le Hale	char-offset:611	PERSON							Witness		Witness		
8dee1f27-4718-41f2-b8b9-092afb75fdde	HCM 1974	1304/5	William Jouderay	William Jouderay	char-offset:562	PERSON							Witness		Witness		
6c281219-ed5b-4b2c-b65c-6e8cea1099f1	HCM 1311	1314	William	William Knoyl	char-offset:414	PERSON							Witness		Witness		William Knoyl
394fc76e-02a6-43ab-944a-f8648810b42b	HCM 1313	1311	William Knoyl	William Knoyl	char-offset:601	PERSON							Witness		Witness		
ef7f88f8-fd15-48b0-aecc-cfc2df894289	HCM 773	1311/2	William le Bonde	William le Bonde	char-offset:807	PERSON							Witness		Witness		
e0b22424-e9a5-4cce-a51b-5ffadc61f7b5	HCM 678	1314	William le Calewe	William le Calew	char-offset:515	PERSON							Witness		Witness		
7cc321ae-d220-46c3-ba14-4a5136029ef0	HCM 681	1316/7	William le Calew	William le Calew	char-offset:342	PERSON							Witness		Witness		
2005bc3d-cebb-4170-afed-428f7214afc5	HCM 559	1315/6	William le Cok ' de Staunton	William le Cok ' de Staunton	char-offset:670	PERSON							Witness		Witness		
b6a24f37-8f65-425f-a6c8-04299a3e236a	HCM 2873	1311	William le Comsere	William le Comsere	char-offset:695	PERSON							Witness		Witness		"Is this William le Corvisier, aka Seym (""Seam"") ie cobbler?"
d16f2277-c253-454c-8657-95c1f1846e2f	HCM 203	1311	William le Coruiser	William le Coruiser	char-offset:666	PERSON							Scribe		Witness		
2b2cd1d8-bb20-4690-ae4b-576daa47b3d1	HCM 63	1316	William le Espicer	William le Espicer	char-offset:762	PERSON							Witness		Witness		
69bb16f6-b686-4047-aab3-642c0af32f6f	HCM 700	1311	William le Herdemon	William le Herdemon	char-offset:586	PERSON							Scribe		Witness		
6300eea2-1868-421f-83a1-dbe1fb0ea1cf	HCM 1529	1315	William le Knoyl	William le Knoyl	char-offset:388	PERSON							Witness		Witness		
a16c3c52-6325-4be7-9dc9-7076a26bdce0	HCM 559	1315/6	William le Neucome	William le Neucome	char-offset:650	PERSON							Witness		Witness		
58bdd41b-9536-4d73-91b8-6c3446f7fd48	HCM 946	1305	William Lethenard	William Lethenard	char-offset:566	PERSON							Witness		Witness		
c676fcda-f4b0-48e1-a279-37875ea5b7df	HCM 287	1315/6	William le vinour de Ledebur	William le vinour de Ledebur	char-offset:504	PERSON							Scribe		Witness		
67a8961f-ed9a-474f-9991-042cf359bcb8	HCM 597	1315/6	William le Webbe de Ros	William le Webbe de Ros	char-offset:340	PERSON							Witness		Witness		
e4b75a0f-6459-47e2-83e8-776e8f9849fe	HCM 678	1314	William Mangaund	William Mangant	char-offset:534	PERSON							Witness		Witness		
e0aa917d-c2e1-43db-b2bd-8572d802923c	HCM 681	1316/7	William Mangant	William Mangant	char-offset:363	PERSON							Witness		Witness		
9dc182a1-2d0c-4b27-906d-f7e822647603	HCM 700	1311	William Noremon	William Noremon	char-offset:67	PERSON							Principal				
0a490904-aaac-4767-9a02-5e2f5717cffc	HCM 681	1316/7	William Reed	William Reed	char-offset:104	PERSON							Dead				
b99323a5-31c6-49a9-a252-cc160cf41091	HCM 90	1317	William Russel	William Russel	char-offset:502	PERSON							Witness		Witness		
fba45238-2b15-4a70-a478-fda803ab435e	HCM 3215 A	1317	William son of Adam Hanlyn	William son of Adam Hanlyn	char-offset:94	PERSON							Principal				
c541ab08-78dd-447c-a7cb-0cbd79088d85	HCM 1768	1314	William son of Adam Knoil	William son of Adam Knoil	char-offset:1201	PERSON							Witness		Witness		
4d92c451-2523-4ca3-b184-ebd2b2542bb7	HCM 564	1315/6	William son of John de la More	William son of John de la More	char-offset:87	PERSON							Principal				
861d7f96-4941-4833-bd1e-4e5c2be34d8a	HCM 378	1317	William the clerk of Stok	William the clerk of Stok	char-offset:345	PERSON							Witness		Witness		
7254e790-6e0a-4b9d-bfa8-601e03f86bda	HCM 2583	1306	William the Young	William the Young	char-offset:164	PERSON							Principal				
bb5ae0fe-0218-4a37-8a3d-98214aa8e446	HCM 2584	1306	William the Young	William the Young	char-offset:154	PERSON							Principal				
4fda7cb4-bd84-458b-92d1-ce0d0621ded5	HCM 2588	1307	William the Young	William the Young	char-offset:114	PERSON							Principal				
3315b091-31c3-4023-9283-36ceda7ab8fb	HCM 2589	1307	William the Young	William the Young	char-offset:118	PERSON							Principal				
b04447d9-e91d-4276-8ce8-1fb8c41b96ce	HCM 2590	1308	William the Young	William the Young	char-offset:114	PERSON							Principal				
2a932694-0de7-4828-8f3a-e9841a056776	HCM 2592	1308	William the Young	William the Young	char-offset:98	PERSON							Principal				
2f557822-0cc7-4d78-96cc-25e5a745ba20	HCM 2666	1305	William the Young	William the Young	char-offset:146	PERSON							Principal				receiver of the dean and chapter of Hereford
2b7d6b15-a752-49d5-838c-039b0ff5d5a1	HCM 2668	1306	W. the Young	William the Young	char-offset:133	PERSON							Principal			receiver	William the Young, aka le Yonge, receiver (?) of the dean and chapter of Hereford
eacb3056-3b7d-4a26-af79-1f22c9032fa2	HCM 2671	1307	W. the Young	William the Young	char-offset:135	PERSON							Principal				that is, William the Young, aka le Yonge, reciever of the dean and chapter of Hereford
72684eee-acab-46b2-8a40-d6a0a917ecf0	HCM 2712	1305	William the Young	William the Young	char-offset:185	PERSON							Principal				
8a1660ed-ce47-4489-acf1-fb25af8cc77b	HCM 2713	1306	Willian the Young	William the Young	char-offset:191	PERSON							Principal				
7ea7ebae-daab-4b73-a5f8-7e0792d33227	HCM 2718	1307	William the Young	William the Young	char-offset:143	PERSON							Scribe				
7d930cb2-d1f5-4b32-8f8a-08bf24d88703	HCM 2719	1307	William the Young	William the Young	char-offset:101	PERSON							Scribe				
47934b11-5d1a-4ce8-a0e2-5b11ba911ff7	HCM 2748	1306	William the Young	William the Young	char-offset:193	PERSON							Scribe|Proxy				
fd8c49ef-2007-45f1-932f-e0f046e57cd4	HCM 2749	1307	W[illiam] the Young	William the Young	char-offset:144	PERSON							Principal				
54eedbfe-9b46-48f5-b396-69d260fa14ce	HCM 2748	1306	William Valet, subtreasurer of the church of Hereford	William Valet, subtreasurer of the church of Hereford	char-offset:82	PERSON							Principal				
deace25d-0f38-4de3-90c9-eeabfabee1d9	HCM 1417	1305	William Vallet	William Vallet	char-offset:541	PERSON							Witness		Witness	chaplains	
6ce7b48a-aef1-432b-a40b-c5c26c94f3a5	HCM 2712	1305	Williem Valet	William Vallet	char-offset:61	PERSON							Principal			sub-treasurer in the church of Hereford	
49d2b5cc-67fd-4445-b07f-ea7be057aea9	HCM 2749	1307	William [Valet]	William Vallet	char-offset:27	PERSON							Principal			subtreasurer of the church of Hereford	
5f40a79b-052c-4f26-a017-19b665cc1856	HCM 2875	1312/3	William Vallet, subtreasurer	William Vallet	char-offset:164	PERSON							Principal			subtreasurer of the church of Hereford	of Hereford
69bb02ac-8e60-46fb-bf35-c832feb4596a	HCM 1918	1316	William Woderoue of Estenouere	William Woderoue of Estenouere	char-offset:97	PERSON							Principal				
9406eef2-bf6b-4b25-b81a-a50b37e7c570	HCM 670	1311	William Wyteknyght de Munstreworthe	William Wyteknyght de Munstreworthe	char-offset:147	PERSON							Principal				
2873d7f6-0c0f-48e5-ae26-ebfca5c8d62d	HCM 559	1315/6	William Wytte de Stauntone juxta Cors	William Wytte de Stauntone juxta Cors	char-offset:151	PERSON							Principal				
cdc9280d-19ca-41a3-b68f-4dfc58232922	HCM 1918	1316	Williom de la Pole of Ledbury	Williom de la Pole of Ledbury	char-offset:133	PERSON							Principal				
2fef3e52-498f-44b2-bab5-48c3e083686e	HCM 2595	1309/10	Willism de Bliburg	Willism de Bliburg	char-offset:110	PERSON							Principal			Hereford canon	Hereford canon
1d1cd966-b920-4c85-8d3f-30498968a68a	HCM 1523	1314	Willym ap Oweyn	Willym ap Oweyn	char-offset:95	PERSON							Principal				
fe1c4a9a-7428-4962-b2c4-d717f8c5e6ef	HCM 3001	1317/8	Wilton	Wilton	char-offset:1973	PLACE	http://sws.geonames.org/4845871	Wilton	41.19537	-73.4379			Nominative		Nominative		
594249b3-6b90-4274-a5d8-977a3b970d45	HCM 1851	1308	Winchester	Winchester	char-offset:1131	PLACE	http://sws.geonames.org/2633858	Winchester	51.06513	-1.3187			Nominative		Nominative		
ccd01992-76bd-4df0-94cb-174f09bdaf6e	HCM 2947.G	1312	Windsor	Windsor	char-offset:183	PLACE	http://geo-kima.org/place/7273	Windsor (Berkshire, England)					Given at		Given at		
8d490f0a-5b82-468e-975b-2a84b5e0dd95	HCM 1441	1305	Worcester	Worcester	char-offset:519	PLACE	http://sws.geonames.org/2633563	Worcester	52.18935	-2.22001			Nominative		Nominative		
2407f9f2-a4d4-4335-8c07-256f1a11d2d3	HCM 1754	1314	Worcester	Worcester	char-offset:298	PLACE	http://sws.geonames.org/2633563	Worcester	52.18935	-2.22001			Given at		Given at		
fe8e6429-0c4e-4d12-a9e2-9e8f099109e8	HCM 1754	1314	Worcester	Worcester	char-offset:86	PLACE	http://sws.geonames.org/2633563	Worcester	52.18935	-2.22001			Nominative		Nominative		
3631e898-e1b0-4486-9785-c95699a3f05f	HCM 207	1312	Wormbrugg	Wormbrugg	char-offset:641	PLACE							Nominative		Nominative		
6a7b9d99-e8db-4a12-9e46-141cae0fa039	HCM 209	1316	Wormele	Wormele	char-offset:645	PLACE							Nominative		Nominative		
b43d96f9-9827-4efe-ae31-bc688f678a84	HCM 680	1310	Wormetone	Wormetone	char-offset:225	PLACE							Nominative		Nominative		
76df5d99-771e-4d7d-a6d5-05e0cf901939	HCM 1975	1311	Wrocwardin	Wrocwardin	char-offset:302	PLACE							Nominative		Nominative		
b2fa5121-c3b6-4aa3-bb04-c7130c64022e	HCM 1752	1311/2	Wronhthale	Wronhthale	char-offset:337	PLACE					Street		Street				
b7e64fbc-a1d0-4373-b6c3-0335ae5e5caa	HCM 209	1316	Wycombe	Wycombe	char-offset:115	PLACE	http://sws.geonames.org/2646914	High Wycombe	51.62907	-0.74934			Nominative		Nominative		
5b19303e-05dd-49b6-878c-56e0a17a120c	HCM 2876	1313	Wydemarsmore	Wydemarsmore	char-offset:51	PLACE							Nominative		Nominative		
dbb56189-2869-477c-851b-d7e1465c8296	HCM 1974	1304/5	Wydemarstrete	Wydemarstrete	char-offset:204	PLACE					Street		Street				
2e5d3faa-9fb1-455a-92d9-84caa2b94cc4	HCM 773	1311/2	Wye;	Wye	char-offset:158	PLACE	http://sws.geonames.org/2639110	Ross on Wye	51.91667	-2.56667	Natural feature		Natural feature				
366cac3e-4f52-4fe9-b420-8d055fd27e71	HCM 186	1309/10	Wyghtfeld	Wyghtfeld	char-offset:215	PLACE							Nominative		Nominative		
37fe87e1-675d-4944-9a2f-b368bdcb758f	HCM 1621	1313	Wygorn'	Wygorn'	char-offset:289	PLACE							Nominative		Nominative		
df461fb2-67ee-47f1-a76f-5a03022ad754	HCM 1657	1310/11	Wyke	Wyke	char-offset:583	PLACE							Nominative		Nominative		
caf9f3ae-92b5-4d69-a910-fe9b541df956	HCM 1417	1305	Wykkewane	Wykewane	char-offset:530	PLACE							Nominative		Nominative		
587855ae-d0df-4852-b96f-d1c3fd72de8c	HCM 2096	1315	Wykewane	Wykewane	char-offset:212	PLACE							Nominative		Nominative		
924c90b8-4bf2-43bb-8c95-32e136fa190a	HCM 1003	1317	Wynchecoumbe	Wynchecoumbe	char-offset:109	PLACE							Nominative		Nominative		
48841d93-6153-4d7b-ad6e-836405f8a606	HCM 2059	1314	Wythfeld	Wythfeld	char-offset:269	PLACE							Nominative		Nominative		
a1e6eb0b-6856-4d88-89fe-01624d4756b6	HCM 2874	1312	Wythfeld	Wythfeld	char-offset:90	PLACE							Nominative		Nominative		
5ac0bc40-206e-4f84-a9a6-038182803c24	HCM 1264	1306	Wythynton	Wythynton	char-offset:412	PLACE							Nominative		Nominative		
e7546925-a1e3-4585-a74c-162e917febb3	HCM 1265	1306	Wythynton'	Wythynton	char-offset:482	PLACE							Nominative		Nominative		
d2c79f67-da9a-44b0-a972-4bf62e2b52d7	HCM 1281	1306	Wythynton’	Wythynton	char-offset:416	PLACE							Nominative		Nominative		
683a5cad-6222-4d51-8bf1-0c078474f7bd	HCM 1834	1313	Yaneworth'	Yaneworth	char-offset:139	PLACE							Nominative		Nominative		
7ecb3873-7194-4a52-87ee-5bd8356d6363	HCM 1836	1315	Yaneworth'	Yaneworth	char-offset:245	PLACE							Nominative		Nominative		
f8585af1-648a-4a14-ace9-5899000476f9	HCM 1848	1315	Yanewrth',	Yaneworth	char-offset:109	PLACE							Nominative		Nominative		
